4.3680699851881535,3.0708105048617877,2.750334397674578,2.5128048350027616,2.5833312175004126,2.518136774334377,2.4715693149300666,2.4366437203768325,2.4094793690576513,2.3877478880023064
3.6049499093954402,2.813103282630142,2.216434414095067,1.9933063443265728,1.7771152010834552,1.7269237769971508,1.6910727597926476,1.6641844968892703,1.6432714035199767,1.6265409288245418
2.9635880143744835,2.1331652968238757,2.1423108524957364,1.9611945109052764,1.8516429573899962,1.7139160216033458,1.7111745096159845,1.5489798786632996,1.5258263461965582,1.5152293999814197
3.5886713836225845,2.9721811103302676,2.3281229880872307,2.188566401500248,2.1048324495480584,2.049009814913265,2.0091365044598417,1.979231521619774,1.9559720905219433,1.9373645456436794
3.7490614774570408,2.627214339985685,2.1097155432800627,2.0091201588866747,1.8137999207921873,1.7358438936629763,1.7015345013524859,1.675802457119618,1.6557886449384989,1.639777595193603
2.8698858920528374,1.9614071418148171,1.621452882779264,1.527749138694631,1.3409298109036794,1.3022603860956914,1.2148337249769066,1.136953281362295,1.0800058530120566,1.0731861064667876
4.460288720113807,3.4584669596555173,3.0108545224348466,2.8295376372524004,2.62034285863385,2.547816104560872,2.49601128022303,2.4571576619696485,2.426938181105908,2.402762596414915
2.8046851524041845,1.9363824309363153,1.6252261653942033,1.2880484924398434,1.1126610073482333,1.2799551970297947,1.0708866075492205,1.0578321076120292,1.0476786076608802,1.0395558076999611
4.242956242514902,3.249106943873278,2.848276019044175,2.847125753899392,2.524665758090951,2.473617087371293,2.437153751142965,2.4098062489717194,2.507951547579783,2.4909353240065637
3.679763154348662,2.9498068545865657,2.365045609897436,2.05228014964234,2.042354963806348,1.8489925986044304,1.8144575381758208,1.7885562428543635,1.7684107909376747,1.7522944294043232
