5.061838020024938,4.006763908801908,3.3050831815062596,3.1394370727715266,2.8337791662364498,2.8216335139323365,2.758711819848575,2.7352532741023645,2.717007738521978,2.7024113100576694
3.0104268496892397,2.7745785006338544,2.3013008232187997,2.214364161973874,2.1444117976505632,2.01484637708296,1.931375990591183,1.9103640675240083,1.8940214606939836,1.8809473752299641
3.2329875206127525,2.8020132645501894,2.460726930291828,2.239434635464092,2.2344310629277553,2.1297519691221964,1.933417139473295,1.9420034817992273,1.9339244503801734,1.8708439374241044
2.0342542416863054,2.1700675718467455,1.9694780575178523,1.8525676979059202,1.6949470887431026,1.6679041019735652,1.595626774791393,1.5884012604035411,1.5555456641809888,1.550692692178815
2.9670415275778863,2.2287012252425695,1.8849729492207439,1.7891420542451677,1.7316435172598224,1.6933111592695917,1.6659309035622847,1.6453957117818039,1.6294238959525413,1.6166464432891312
3.6375608794937095,3.007851059944406,2.671686710107161,2.634828916081891,2.4770641119536654,2.29464116070866,2.2603205008364817,2.2345800059323486,2.2145596210069116,2.198543313066562
3.5144585718644836,2.7294142205915772,2.390230871628267,2.0257348048598,1.945616833026818,1.847185059010282,1.8867141038680317,1.885054909765671,1.8672964437641661,1.853089670962962
3.579876592628888,3.5061407061493823,2.9711290726448145,3.164707782312664,2.817981010637,2.6275851130455257,2.463795573672573,2.596208900205291,2.574578744313657,2.3849465023942393
3.9418508941268784,3.035053232239753,3.0095222298661906,2.9637963879673794,2.6854231781020554,2.731044075936605,2.705339438719907,2.522846180931532,2.507851809221792,2.4958563118539994
4.329896906528402,2.908595619001736,2.4455857181027456,2.211218003994078,1.9983960252763346,1.9644212752807622,1.814967881495528,1.7841999093879537,1.760269264415396,1.7411247484373502
